Order Date,Ship Date,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Gross Margin %,Profit Per Unit,Revenue Contribution %,Profit Contribution %,Product Category,Margin Risk,Month
2024-12-25,2028-06-23,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,0.002644875152371257,0.0026219248567037807,Low Sales Low Profit,Safe,2024-12
2024-12-25,2028-06-18,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2024-12
2024-12-25,2028-06-22,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2024-12
2024-12-25,2028-06-21,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2024-12
2024-12-25,2028-06-20,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2024-12
2024-12-25,2028-06-21,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-25,2028-06-23,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-25,2028-06-22,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-25,2028-06-21,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-25,2028-06-21,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2024-12
2024-12-25,2028-06-23,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2024-12
2024-12-26,2028-06-22,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2024-12
2024-12-26,2028-06-21,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,0.002539080146276407,0.0026754335272487556,Low Sales High Margin,Safe,2024-12
2024-12-26,2028-06-24,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2024-12
2024-12-26,2028-06-21,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,0.015234480877658444,0.016052601163492535,High Sales High Profit,Safe,2024-12
2024-12-26,2028-06-24,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-22,Other,Gulf,Lickable Wallpaper,40.0,2,20.0,20.0,50.0,10.0,0.02821200162529341,0.021403468217990045,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Other,Atlantic,Wonka Gum,11.25,9,5.85,5.4,52.0,0.6499999999999999,0.007934625457113773,0.006260514453762089,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2024-12
2024-12-27,2028-06-22,Other,Interior,Kazookles,29.25,9,2.25,27.0,7.6923076923076925,0.25,0.02063002618849581,0.00240789017452388,High Sales Low Margin,Risk,2024-12
2024-12-27,2028-06-22,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,0.01723047999264795,0.018653122551978325,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-21,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2024-12
2024-12-27,2028-06-23,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-20,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,71.34670487106017,2.49,0.019691977134454804,0.021317854345118088,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Interior,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,0.010156320585105629,0.010273664744635222,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-22,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,71.34670487106017,2.49,0.022153474276261652,0.023982586138257846,High Sales High Profit,Safe,2024-12
2024-12-27,2028-06-21,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-28,2028-06-23,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-28,2028-06-22,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2024-12
2024-12-29,2028-06-27,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2024-12
2024-12-30,2028-06-25,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2024-12
2024-12-30,2028-06-25,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2024-12
2024-12-30,2028-06-25,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2024-12
2024-12-30,2028-06-25,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,0.015869250914227546,0.01573154914022268,High Sales Low Margin,Safe,2024-12
2024-12-30,2028-06-25,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2024-12
2024-12-31,2028-06-27,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2.5,0.012695400731382034,0.013377167636243779,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-25,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,43.2,12,30.0,13.2,69.44444444444444,2.5,0.030468961755316888,0.03210520232698507,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-25,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2.4,0.010156320585105629,0.010273664744635222,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-27,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2024-12
2024-12-31,2028-06-25,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-24,Chocolate,Interior,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.66666666666666,2.4,0.020312641170211258,0.020547329489270443,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-25,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2024-12
2024-12-31,2028-06-26,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-31,2028-06-26,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2024-12
2024-12-31,2028-06-26,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2024-12
2024-12-31,2028-06-26,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2024-12
2025-01-02,2028-06-29,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-01
2025-01-02,2028-06-29,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,0.0017632501015808382,0.0013912254341693529,Low Sales Low Profit,Safe,2025-01
2025-01-03,2028-06-30,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2025-01
2025-01-03,2028-06-30,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-01
2025-01-03,2028-06-27,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-01
2025-01-03,2028-06-30,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2.49,0.004922994283613701,0.005329463586279522,Low Sales High Margin,Safe,2025-01
2025-01-03,2028-06-30,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-01
2025-01-03,2028-06-30,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-01
2025-01-04,2028-06-30,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2.45,0.002644875152371257,0.0026219248567037807,Low Sales Low Profit,Safe,2025-01
2025-01-04,2028-06-30,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.34670487106017,2.4899999999999998,0.014768982850841102,0.015988390758838563,High Sales High Profit,Safe,2025-01
2025-01-04,2028-07-01,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2025-01
2025-01-05,2028-06-29,Other,Gulf,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,0.0017632501015808382,0.0013912254341693529,Low Sales Low Profit,Safe,2025-01
2025-01-05,2028-06-29,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,0.015234480877658444,0.016052601163492535,High Sales High Profit,Safe,2025-01
2025-01-05,2028-06-29,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-01
2025-01-07,2028-07-03,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-01
2025-01-07,2028-07-04,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,0.0022922251320550897,0.0022580658969979495,Low Sales Low Profit,Safe,2025-01
2025-01-07,2028-07-03,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2025-01
2025-01-08,2028-07-04,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,65.33333333333333,2.4499999999999997,0.015869250914227546,0.01573154914022268,High Sales Low Margin,Safe,2025-01
2025-01-08,2028-07-05,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2025-01
2025-01-08,2028-07-04,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2.11,0.01604557592438563,0.015806461278985648,High Sales Low Margin,Safe,2025-01
2025-01-08,2028-07-05,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.34670487106017,2.4899999999999998,0.01723047999264795,0.018653122551978325,High Sales High Profit,Safe,2025-01
2025-01-08,2028-07-05,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2.4,0.005078160292552814,0.005136832372317611,Low Sales High Margin,Safe,2025-01
2025-01-09,2028-07-05,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-01
2025-01-09,2028-07-07,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2.4899999999999998,0.01230748570903425,0.0133236589656988,High Sales High Profit,Safe,2025-01
2025-01-09,2028-07-07,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92307692307692,2.11,0.02063002618849581,0.020322593072981548,High Sales Low Margin,Safe,2025-01
2025-01-10,2028-07-05,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2.1100000000000003,0.011461125660275448,0.01129032948498975,High Sales Low Margin,Safe,2025-01
2025-01-10,2028-07-09,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-01
2025-01-10,2028-07-09,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-01
2025-01-11,2028-07-07,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,50.4,14,33.6,16.8,66.66666666666667,2.4,0.0355471220478697,0.03595782660622328,High Sales High Profit,Safe,2025-01
2025-01-11,2028-07-05,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-01
2025-01-11,2028-07-05,Other,Atlantic,Kazookles,9.75,3,0.75,9.0,7.6923076923076925,0.25,0.0068766753961652695,0.0008026300581746266,Low Sales Low Profit,Risk,2025-01
2025-01-11,2028-07-05,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-01
2025-01-14,2028-07-12,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92307692307692,2.11,0.018337801056440717,0.018064527175983596,High Sales Low Margin,Safe,2025-01
2025-01-14,2028-07-12,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-01
2025-01-15,2028-07-07,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,0.0022922251320550897,0.0022580658969979495,Low Sales Low Profit,Safe,2025-01
2025-01-15,2028-07-11,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-01
2025-01-15,2028-07-13,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-01
2025-01-15,2028-07-13,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-01
2025-01-15,2028-07-11,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,52.0,0.65,0.0017632501015808382,0.0013912254341693529,Low Sales Low Profit,Safe,2025-01
2025-01-15,2028-07-09,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-01
2025-01-15,2028-07-13,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44444444444444,2.5,0.022851721316487664,0.0240789017452388,High Sales High Profit,Safe,2025-01
2025-01-15,2028-07-11,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33333333333333,2.4499999999999997,0.007934625457113773,0.00786577457011134,High Sales Low Margin,Safe,2025-01
2025-01-16,2028-07-12,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-01
2025-01-16,2028-07-12,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2.5,0.007617240438829222,0.008026300581746268,High Sales High Profit,Safe,2025-01
2025-01-17,2028-07-13,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-01
2025-01-17,2028-07-13,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-01
2025-01-17,2028-07-13,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2.4899999999999998,0.007384491425420551,0.007994195379419282,Low Sales High Margin,Safe,2025-01
2025-01-17,2028-07-13,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2.5,0.002539080146276407,0.0026754335272487556,Low Sales High Margin,Safe,2025-01
2025-01-17,2028-07-14,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-01
2025-01-21,2028-07-15,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2025-01
2025-01-21,2028-07-15,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2.11,0.004584450264110179,0.004516131793995899,Low Sales Low Profit,Safe,2025-01
2025-01-21,2028-07-16,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2.4,0.012695400731382034,0.012842080930794026,High Sales High Profit,Safe,2025-01
2025-01-21,2028-07-16,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2.11,0.0022922251320550897,0.0022580658969979495,Low Sales Low Profit,Safe,2025-01
2025-01-21,2028-07-16,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-01
2025-01-21,2028-07-16,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2.4,0.002539080146276407,0.0025684161861588054,Low Sales High Margin,Safe,2025-01
2025-01-21,2028-07-16,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,64.92307692307693,2.1100000000000003,0.022922251320550896,0.0225806589699795,High Sales Low Margin,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Gulf,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.66666666666666,2.4,0.020312641170211258,0.020547329489270443,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.34670487106017,2.49,0.009845988567227402,0.010658927172559044,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-21,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2.5,0.010156320585105629,0.010701734108995022,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,69.44444444444444,2.5,0.015234480877658444,0.016052601163492535,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2.11,0.0068766753961652695,0.00677419769099385,Low Sales Low Profit,Safe,2025-01
2025-01-22,2028-07-20,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2.45,0.013224375761856286,0.013109624283518903,High Sales Low Margin,Safe,2025-01
2025-01-22,2028-07-19,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2.5,0.005078160292552814,0.005350867054497511,Low Sales High Margin,Safe,2025-01
2025-01-22,2028-07-19,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2.4,0.007617240438829222,0.007705248558476417,High Sales High Profit,Safe,2025-01
2025-01-22,2028-07-19,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2.11,0.009168900528220359,0.009032263587991798,High Sales Low Margin,Safe,2025-01
2025-01-23,2028-07-21,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2.5,0.01777356102393485,0.01872803469074129,High Sales High Profit,Safe,2025-01
2025-01-23,2028-07-19,Other,Atlantic,Wonka Gum,7.5,6,3.9,3.6,52.0,0.65,0.005289750304742514,0.004173676302508059,Low Sales Low Profit,Safe,2025-01
2025-01-23,2028-07-19,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,69.44444444444446,2.5,0.03300804190159329,0.03478063585423382,High Sales High Profit,Safe,2025-01
2025-01-23,2028-07-19,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2.45,0.005289750304742514,0.005243849713407561,Low Sales Low Profit,Safe,2025-01
2025-01-24,2028-07-18,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2.45,0.010579500609485029,0.010487699426815123,High Sales Low Margin,Safe,2025-01
